id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38540686,"Old Town Cosmopolitan Four Bedroom, Four Bath",33004,At Home Inn,,Lincoln Park,41.91245,-87.63987,Entire home/apt,525,30,11,2021-10-04,0.29,10,365,0,R19000046419
38896659,"River N. 2BR w/Gym, Deck & Pool, nr Mag Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,215,32,0,,,639,262,0,32+ Days Listing
37833328,DELUXE 1BR CORNER UNIT OVERLOOKING LAKE + BALCONY,33127842,Kari,,Loop,41.88607,-87.61965,Entire home/apt,116,32,1,2020-02-15,0.03,15,365,0,
38905823,"DOWNTOWN PENTHOUSE #4 | Grant Park, Museums (+gym)",98193524,Mary And JW,,Loop,41.87374,-87.62802,Entire home/apt,210,2,145,2022-12-11,3.73,23,66,45,R21000068173
38909140,DOWNTOWN PENTHOUSE#6 | Vintage Loft +gym&balcony,98193524,Mary And JW,,Loop,41.87173,-87.62753,Entire home/apt,225,2,132,2022-12-11,3.39,23,76,44,R21000068174
38556018,"Private & cozy ""in-law"" apt near blue line & metra",142337316,Laura,,Irving Park,41.95335,-87.7233,Entire home/apt,90,1,17,2020-11-04,0.44,1,47,0,R19000048151
38912057,Wheat & Cotton Room,258297883,Abilkhair,,Humboldt Park,41.89025,-87.72035,Private room,84,1,122,2022-11-06,3.13,4,360,28,R20000056929
38924981,Single family home great for adults and children,298121392,Ann,,North Center,41.95739,-87.69156,Entire home/apt,95,75,0,,,1,0,0,
38556513,Room 13- Midway Pershing Inn 2beds Private Room,34191427,Sonia,,Brighton Park,41.82347,-87.69514,Private room,41,32,21,2022-11-24,0.55,8,234,2,pending
39447739,EXELLENT LOCATION by Northwestern Hospital +GYM,3965428,Rob,,Near North Side,41.89903,-87.62043,Entire home/apt,130,32,3,2021-10-23,0.17,71,365,0,R19000047727
38582741,Eclectic Artist Home in Heart of Vibrant Pilsen,9891465,Courtney,,Lower West Side,41.85764,-87.6599,Entire home/apt,75,3,3,2019-10-20,0.08,1,0,0,R19000037408
38595025,"Gold Coast 2BR w/ Gym, Roof, nr Water Tower",107434423,Blueground,,Near North Side,41.8986092,-87.62068190000002,Entire home/apt,113,32,2,2021-10-12,0.05,639,365,0,32+ Days Listing
38961490,"4 BR, 1.5 BA/2 car garage Chicago (3 King beds) Sleeps 9",72651433,Zafar,,South Shore,41.75885,-87.56486,Entire home/apt,150,3,43,2022-10-16,1.11,6,61,14,R19000048091
38976168,30 E. Huron #4205 Private Residence,257464365,Kevin,,Near North Side,41.89641,-87.62574,Entire home/apt,75,32,5,2022-10-01,0.13,18,42,2,PENDING
38979354,30 E. Huron #4306 Private Residence,257464365,Kevin,,Near North Side,41.89452,-87.62747,Entire home/apt,75,32,3,2022-11-12,0.22,18,89,2,City registration pending
39946927,Beautiful Arty Bucktown Haven,23754311,Elisabeth,,Logan Square,41.92357,-87.6796,Entire home/apt,115,2,1,2019-12-01,0.03,2,0,0,R17000017686
39001759,"Close to UofC, Downtown, Soldier Field & McCormick",53602455,Kellye,,Grand Boulevard,41.81278,-87.61129,Entire home/apt,154,2,57,2022-10-30,1.48,1,306,22,R19000049436
39971342,Great 6 BR / 4 BA house for large groups of 12 guests!,44773457,Brad,,Near West Side,41.87905,-87.67869,Entire home/apt,350,1,9,2022-12-08,0.63,4,293,7,R19000051179
39017743,"Gold Coast Studio w/ Gym, nr MM & Water Tower",107434423,Blueground,,Near North Side,41.8986092,-87.62068190000002,Entire home/apt,134,32,0,,,639,266,0,32+ Days Listing
39023518,New/Modern Luxury Studio Heart of River North,216458066,John,,Near North Side,41.89472,-87.63323,Entire home/apt,159,32,3,2019-10-27,0.08,1,0,0,City registration pending
39028448,Unbeatable Stay at Fulton Market Stunning Condo w/ Free Parking,95468625,Seth,,Near West Side,41.88595,-87.64865,Entire home/apt,295,1,123,2022-12-05,3.23,1,291,46,R22000077039
39529730,Z1. Bedroom 1 Mansion High speed WIFI Safe area,163484540,Kartel,,Calumet Heights,41.7285,-87.57813,Private room,29,32,14,2022-04-11,0.65,23,0,4,R21000062044
39530582,Modern vintage chic steps from Wrigley Field!,73072955,Julianne,,Lake View,41.95187,-87.65444,Entire home/apt,157,3,60,2022-12-17,1.56,1,334,43,R22000093584
40004936,"Bright, Airy Andersonville Loft",210201422,Marie & Barbara,,Edgewater,41.9791,-87.67127,Entire home/apt,115,2,57,2022-12-04,1.54,1,0,23,R19000050881
40029774,TBCC -The BIG COMFY COUCH,6452801,Idris,,Greater Grand Crossing,41.76802,-87.63226,Shared room,65,2,13,2022-09-17,0.38,3,365,4,R22000090018
39539648,Amazing Large Unit in Lakeview East!,303799160,Stephan,,Lake View,41.93735,-87.64796,Entire home/apt,185,32,52,2022-07-26,1.36,2,365,7,City registration pending
40075442,Loop 1BR w/ Gym nr. Theatre District,107434423,Blueground,,Loop,41.88558099999999,-87.6257005,Entire home/apt,127,32,0,,,639,332,0,32+ Days Listing
39048786,A bit of the North Woods on Chicago's North Side!,299277189,Anne,,Rogers Park,42.00698,-87.67596,Entire home/apt,169,2,60,2022-09-09,1.57,1,337,11,R21000075489
39054220,My Little Cozy Heaven,101289163,Safa,,West Town,41.90952,-87.68991,Entire home/apt,216,2,79,2022-10-16,2.07,2,134,22,R21000073251
39063399,Your Peaceful Getaway: Top Floor 1-BR,9094538,Nicole,,Edgewater,41.98832,-87.66213,Entire home/apt,60,32,34,2022-09-16,0.88,13,132,3,City Registration Pending
40137749,Old Town Lux House * 12 Br / 6 Ba / 30 Guests *,200416010,Saul,,Near North Side,41.91029,-87.63769,Entire home/apt,1000,3,9,2022-10-16,0.25,5,331,8,R19000041886
39075656,Loop 1BR w/ Roof & Gym & Lounge nr Millenium Park,107434423,Blueground,,Loop,41.8797621,-87.62663040000001,Entire home/apt,147,32,3,2022-10-27,0.21,639,281,2,32+ Days Listing
39550769,Luxurious Private King Room with Lake View,303686027,Viceroy,,Near North Side,41.90272,-87.62793,Private room,265,1,21,2022-12-05,0.62,9,159,8,2522874
39550826,Luxurious 2 Queen Private Room with Lake View,303686027,Viceroy,,Near North Side,41.90267,-87.62862,Private room,265,1,2,2022-03-03,0.09,9,155,1,2522874
39550913,Swanky Gold Coast Boutique Hotel - King Bed,303686027,Viceroy,,Near North Side,41.9027,-87.62854,Private room,275,1,0,,,9,143,0,2522874
39090243,Coach House w/ Pvt. Rooftop Deck & Attached Garage,31312285,Rajiv,,Lincoln Park,41.91403,-87.6458,Entire home/apt,141,2,97,2022-12-11,2.72,1,345,52,R20000051707
39554529,Cozy Home Away From Home,303915234,Rema,,Near West Side,41.88804,-87.64309,Entire home/apt,125,1,1,2019-10-26,0.03,1,0,0,City registration pending
39103509,Great 3 bedroom Logan Square Location,299712309,Luis,,Logan Square,41.92411,-87.69394,Entire home/apt,189,32,29,2022-08-18,0.76,1,180,7,R19000049539
39559681,Garden suite with garden Patio,110050671,Mark,,Forest Glen,41.96902,-87.75225,Entire home/apt,123,32,32,2022-10-24,1.17,2,0,21,R19000049466
39105279,★ Lincoln Square Gem | Modern 1BR | Steps to CTA ★,13805053,Jason & Ana,,Lincoln Square,41.96253,-87.69311,Entire home/apt,195,6,32,2022-11-07,0.85,1,204,21,R22000076372
40225885,Beautiful 3 Bed 1 Bath! Free parking in Logan Sq!,124143623,Justin,,Logan Square,41.92005,-87.71632,Entire home/apt,81,2,87,2022-12-15,2.51,1,177,40,R19000046151
40313771,ELEGANT HIGH-END Whole Foods | IDEAL LONG STAYS,49626033,Roma,,Lake View,41.9403,-87.66446,Entire home/apt,140,32,1,2021-04-29,0.05,31,365,0,
39127790,LAKEVIEW | NEXT TO WHOLE FOODS | HIGH SPEED WiFi,3965428,Rob,,Lake View,41.93854,-87.66457,Entire home/apt,100,32,6,2022-09-11,0.19,71,322,3,
39133350,5 min from midway airport & sleeps 7,134023138,Cynthia,,Garfield Ridge,41.79724,-87.76715,Entire home/apt,125,1,92,2022-11-07,2.41,2,342,27,R22000092512
40329510,Private Luxury Studio In River West,60998956,Mike,,West Town,41.89547,-87.65363,Entire home/apt,70,32,12,2020-02-25,0.32,1,0,0,City registration pending
39634399,Wicker Park Top-Floor Private Balcony Views,60777581,Sara,,West Town,41.90784,-87.66752,Entire home/apt,350,3,108,2022-12-01,2.83,2,201,30,R21000064759
40350602,Vintage Wrigleyville 3BD/2BR Free Parking,311881866,Don,,Lake View,41.94409,-87.66019,Entire home/apt,349,3,35,2022-10-10,0.94,1,176,8,R22000077624
39154634,Luxury BR w/private bath 4mins to Univ & Hospital,11910936,Karen,,Woodlawn,41.78432,-87.60649,Private room,50,28,10,2022-01-01,0.3,12,80,1,R21000074029
40369329,🔝 Sweet adorable apt amazing location free parking,238767044,Haim,,West Town,41.89276,-87.67958,Entire home/apt,124,2,71,2022-11-29,1.93,3,344,50,R19000046918
39689729,"2 Bed  Garden  Unit 5MIN to Downtown, FREE Parking",161332679,Jay,,Near West Side,41.8672,-87.68488,Entire home/apt,107,1,58,2022-12-11,2.01,1,36,49,R20000059272
40408111,"Private room near IIT, McCormick Pl, free parking",40832200,Michael,,Douglas,41.83158,-87.62013,Private room,47,2,57,2022-12-19,1.58,6,175,26,R19000043783
39692037,Vintage Suite Home Chicago by Sox/Park/Transit,51220896,Kate,,Mckinley Park,41.82391,-87.67207,Entire home/apt,63,1,131,2022-12-11,3.45,2,240,60,R19000049482
40419110,MODERN! 2 BD/2 BA RETREAT IN MT. GREENWOOD/BEVERLY,150358398,Rhett,,Mount Greenwood,41.69232,-87.71285,Entire home/apt,135,4,57,2022-10-20,1.59,1,266,20,R20000056339
39696721,Couch Surf /Flex Check-in/ Hold Luggage /Shuttle,691000,Nonya,,West Englewood,41.77596,-87.65531,Shared room,59,2,4,2021-11-28,0.25,11,364,0,R17000014173
40419469,Cozy Lincoln Park Studio - Steps to Zoo!,312460992,Maureen,,Lincoln Park,41.91681,-87.63845,Entire home/apt,59,1,139,2022-12-14,3.78,1,335,48,R21000075699
40423941,3BR W/Parking! By Metra: UChicago McCormickPl DTWN,47056445,Andy,,South Shore,41.76268,-87.588,Entire home/apt,150,29,10,2022-09-26,0.3,9,240,7,R20000055861
40447771,LAKEVIEW->FAST WiFi * by Whole Foods 2 bedrooms,49626033,Roma,,Lake View,41.939571,-87.665443,Entire home/apt,113,32,3,2021-06-26,0.09,31,337,0,R21000063281
39231215,DOWNTOWN PENTHOUSE #1 | Vintage 2bd (+Gym),98193524,Mary And JW,,Loop,41.87206,-87.62902,Entire home/apt,223,2,88,2022-12-10,2.27,23,62,29,R21000064443
39730210,Charming 3 Beds in Wrigley; Steps From Everything!,68165199,Ian,,Lake View,41.9464,-87.65328,Entire home/apt,116,1,57,2022-12-11,1.51,1,328,37,R19000049433
40451005,Nice and cozy and comfortable and safe place,149110267,Evangela,,Auburn Gresham,41.73075,-87.63967,Private room,79,1,0,,,1,0,0,City registration pending
39768925,"River N. 2BR w/ Gym, W/D, nr Magnificent Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,203,32,0,,,639,321,0,32+ Days Listing
39768982,"River N. 1BR w/ Gym, W/D, nr Magnificent Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,185,32,1,2020-03-16,0.03,639,113,0,32+ Days Listing
39769039,"River N. 1BR w/ Gym, W/D, nr Magnificent Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,145,32,2,2022-10-15,0.09,639,328,1,32+ Days Listing
39769104,"River N. 1BR w/ Gym, W/D, nr Magnificent Mile",107434423,Blueground,,Near North Side,41.896218,-87.625711,Entire home/apt,147,32,2,2021-01-17,0.08,639,314,0,32+ Days Listing
39319667,5430 Happy Home- Laid Back Private Rm Free Parking,91186260,Jessie,,Washington Park,41.79627,-87.62609,Private room,38,1,30,2022-10-10,0.8,6,365,14,R19000048863
39769180,Loop 1BR w/ Gym nr Theatre District,107434423,Blueground,,Loop,41.88558099999999,-87.6257005,Entire home/apt,147,32,0,,,639,351,0,32+ Days Listing
39770934,Apt close to Boystown Wrigleyville Chicago’s best!,53836259,Robert,,Uptown,41.96622,-87.66841,Entire home/apt,125,32,0,,,1,83,0,City registration pending
40503637,Cozy Studio Near Lake 15 mins to Downtown,285083456,Marjorie,,South Shore,41.77198,-87.57474,Entire home/apt,134,2,20,2022-08-13,0.72,1,180,5,R20000053658
39328389,Free Parking & King Bed in Desirable Norwood Park!,171717935,Erin,,Norwood Park,41.99451,-87.80647,Entire home/apt,89,3,125,2022-11-29,3.39,1,158,40,
39774697,LAKEVIEW 1 BEDROOM UNIT WIFI - NEXT TO WHOLE FOODS,49626033,Roma,,Lake View,41.93978,-87.66441,Entire home/apt,110,32,5,2022-12-04,0.13,31,365,3,City registration pending
39383925,"Gold Coast 1BR w/ Gym, nr. L & Mall & Mag Mile",107434423,Blueground,,Near North Side,41.8986235,-87.62137610000002,Entire home/apt,128,32,1,2019-11-21,0.03,639,329,0,32+ Days Listing
40929961,1 bedroom Beautiful cozy place 2,183258122,Santiago,,West Englewood,41.794,-87.66181,Private room,30,2,5,2022-10-20,0.14,6,365,3,R19000046212
39798940,"Cozy Andersonville Annex, Steps to Shops",10393765,Bernadette,,Edgewater,41.98649,-87.67286,Entire home/apt,124,1,38,2022-12-19,4.58,1,190,38,R22000080209
40963188,Huge 2 Story Home/7miles from Downtown Chicago!,319242020,Kelvin,,Englewood,41.77571,-87.6472,Entire home/apt,185,2,96,2022-11-27,2.65,1,172,28,R21000074807
39821609,An elegant Chicago Northside Getaway,1099109,Jason,,Lake View,41.95379,-87.66914,Entire home/apt,164,2,154,2022-12-04,4.14,3,309,72,2646999
40979994,Executive Apartment on Lake Michigan with parking,252595263,Beach House,,Rogers Park,42.01936,-87.66514,Entire home/apt,246,2,72,2022-12-04,2.08,4,350,28,R19000040386
39842395,LT 420 Friendly “Willis Tower Apartment”,35342456,Roberto,,Portage Park,41.93882,-87.75697,Entire home/apt,246,32,0,,,18,365,0,
39842636,Stunning 6 BR Home * Chicago * Centrally Located,111651194,Habib,,Albany Park,41.96338,-87.72463,Entire home/apt,422,2,63,2022-12-05,1.66,1,353,30,R19000050325
41018199,"S. Loop Studio w/ Gym, Pool, W/D, nr the L",107434423,Blueground,,Near South Side,41.86492479999999,-87.6246539,Entire home/apt,142,32,2,2022-07-12,0.06,639,337,1,32+ Days Listing
39859340,Bottle Top -  2B/1BA Band Apt above Empty Bottle,7218128,Sarah,,West Town,41.90095,-87.68746,Entire home/apt,138,2,43,2022-10-31,1.28,1,59,10,R21000071074
40604956,Luxury City View Bedroom with bathroom Short Rent,98789446,姿漪,,Loop,41.87204,-87.62481,Private room,45,32,1,2020-01-04,0.03,1,0,0,City registration pending
41042258,Loop 1BR w/ Fitness center nr W. Loop & the L,107434423,Blueground,,Loop,41.87710939999999,-87.6338518,Entire home/apt,132,32,3,2021-11-28,0.16,639,308,0,32+ Days Listing
41046519,The Sweet!,23316991,Maria Teresa,,Bridgeport,41.83245,-87.64797,Private room,65,2,111,2022-11-07,3.12,1,151,35,R20000052948
39870266,Cozy Room in Logan Square,26927503,Amanda,,Avondale,41.93264,-87.71902,Private room,20,32,4,2020-01-18,0.11,1,0,0,City registration pending
40631718,"Lakeview Loft-Vintage Chicago, Modern Amenities",36219944,Charlotte,,Lake View,41.93612,-87.66328,Entire home/apt,106,2,304,2022-11-30,8.49,1,203,96,R20000056943
40661064,Sunset Room on Garfield Square,15515783,Dan,,Humboldt Park,41.89156,-87.71574,Private room,47,32,3,2022-07-24,0.11,3,263,2,
41047853,Cozy Private Bedroom,221769456,Hassan,,West Ridge,41.9988,-87.69782,Private room,75,32,2,2020-02-10,0.06,1,0,0,City registration pending
41054645,Cozy room with big window (Right by red line),296208054,Ferdousi,,Near North Side,41.89591,-87.62762,Private room,83,1,28,2022-11-26,0.79,2,55,19,R19000048362
41062867,Entire Amazing 2500 sq/ft Loft in Lincoln Park!,918470,Adamm,,Lincoln Park,41.92575,-87.66979,Entire home/apt,250,1,19,2022-12-04,1.28,1,345,18,R17000013191
39872186,PREMIUM LOCATION NEXT TO MICHIGAN MAGNIFICENT MILE,55199486,Furnished Rental,,Near North Side,41.89756,-87.62076,Entire home/apt,110,32,0,,,11,365,0,
41081332,"""Luxurious Totally Rehab Apartment in Portage Park",263250899,Martha,,Portage Park,41.95844,-87.75302,Entire home/apt,107,2,10,2022-11-27,1.18,1,125,10,R21000073739
40721200,"Waterfront Streeterville 1BR w/ Pool, Deck, Gym",107434423,Blueground,,Near North Side,41.8982543,-87.61867459999996,Entire home/apt,200,32,0,,,639,232,0,32+ Days Listing
41122673,Modern Lake & Park Views Room in South Loop,19388111,Jennie,,Near South Side,41.86686,-87.62694,Private room,70,32,0,,,1,209,0,
41136340,"Sunny,Comfortable,CleanTop Location at Lake,Beach",5186892,Jane,,Rogers Park,42.00736,-87.65986,Private room,85,1,26,2022-11-07,0.73,1,37,9,R20000052423
41152596,Magic Factory Loft 2East 4 Bd/3 Ba Families Groups,2810938,Carole,,Near North Side,41.90616,-87.64765,Entire home/apt,522,3,27,2022-11-13,0.76,3,339,10,2556123
39903183,"A Stylish, sundrenched Chicago Ravenswood Flat",1099109,Jason,,Lake View,41.95378,-87.67037,Entire home/apt,168,2,160,2022-12-04,4.3,3,317,73,2647000
40731871,Clean & Cozy private room with single bed!,85726061,Jenny,,Belmont Cragin,41.92736,-87.76264,Private room,60,1,0,,,1,0,0,R19000051564
39903847,A Whimsical Fairy-tale Loft in Ravenswood Chicago,1099109,Jason,,Lake View,41.95393,-87.67062,Entire home/apt,121,2,152,2022-12-11,4.08,3,340,70,2647001
41166856,"Loop 1BR w/ Roof deck & Gym, nr Michigan Avenue",107434423,Blueground,,Loop,41.87710939999999,-87.6338518,Entire home/apt,137,32,2,2021-05-31,0.09,639,264,0,32+ Days Listing
39922270,Apartment in Logan Square,53925580,Giovanni,,Avondale,41.93249,-87.72636,Entire home/apt,163,32,0,,,1,365,0,
40753273,**W*O*W** Stunning Condo in the Heart of the City!,218800805,Chicago Condo,,Near North Side,41.89367,-87.61866,Private room,48,32,0,,,7,0,0,3425799
39930665,STUDIO APARTAMENT FANTASTIC LOCATION WIFI GYM,49626033,Roma,,Near North Side,41.8989,-87.62111,Entire home/apt,110,32,0,,,31,365,0,
40777669,✔Self Checkin✔Business✔Blazing WIFI✔Family✔,243270124,William,,Grand Boulevard,41.80809,-87.62368,Entire home/apt,153,32,27,2022-09-04,0.84,2,270,6,R21000072841
39943878,*FANTASTIC LOCATION | WiFi | IDEAL FOR LONG STAY*,49626033,Roma,,Near North Side,41.89906,-87.62164,Entire home/apt,120,32,3,2021-08-21,0.08,31,365,0,R19000050295
40800681,Marley’s Resort,317120638,Anthony,,Chatham,41.74594,-87.60147,Entire home/apt,210,1,0,,,1,0,0,City registration pending
41254620,"Luxury 2BR, King Bed, Self Check-in, Near Downtown",243270124,William,,Grand Boulevard,41.80729,-87.62373,Entire home/apt,150,32,13,2022-03-20,0.36,2,270,2,R21000072223
41748592,Comfy Queen Bedroom/ Private Bath in South Chicago,202878032,Ade And J Shuntay,,South Shore,41.76649,-87.56863,Private room,48,35,0,,,3,180,0,
41756368,"Loop 1BR w/ Gym, Pool, nr. Financial District",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,162,32,0,,,639,257,0,32+ Days Listing
41756386,"Loop 1BR w/ Gym, Pool, W/D, nr. Millennium Park",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,151,32,0,,,639,301,0,32+ Days Listing
40809158,"The Lotus [Rogers Park]-Chicago, IL",317291424,Adam,,Rogers Park,42.00394,-87.67265,Entire home/apt,175,1,0,,,1,0,0,City registration pending
41300438,Large four bedroom freshly remodeled apartment,300582536,Joe,,Roseland,41.6994,-87.6195,Entire home/apt,73,2,95,2022-07-17,2.66,1,166,21,R20000052949
41308942,EXCELLENT LOCATION DOWNTOWN 1 BEDROOM MODERN,55199486,Furnished Rental,,Near North Side,41.89934,-87.62221,Entire home/apt,130,60,0,,,11,365,0,
41391446,"Lincoln Park 2BR w/ W/D, nr. Lakefront Trail",107434423,Blueground,,Lincoln Park,41.93068299999999,-87.64237229999998,Entire home/apt,105,32,2,2022-01-14,0.06,639,365,1,32+ Days Listing
41805167,"Loop Studio w/ Pool, Gym, nr. Financial District",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,126,32,0,,,639,143,0,32+ Days Listing
41391608,"Lakeview Studio, w/ W/D, Gym, nr Lincoln Park",107434423,Blueground,,Lake View,41.9404106,-87.64149839999999,Entire home/apt,127,32,1,2022-03-26,0.11,639,279,1,32+ Days Listing
41391736,"Lakeview 1BR w/ W/D, Gym, nr Lakefront Trail",107434423,Blueground,,Lake View,41.9404106,-87.64149839999999,Entire home/apt,165,32,0,,,639,324,0,32+ Days Listing
41391775,"W. Loop 1BR w/ Gym, Pool, W/D, nr the L & Restos",107434423,Blueground,,Near West Side,41.883056,-87.65131389999999,Entire home/apt,93,32,1,2021-01-25,0.04,639,365,0,32+ Days Listing
41812235,Top Notch 2 Bedroom Apt. close to Downtown Chicago,330381607,Naj,,Grand Boulevard,41.81656,-87.61506,Entire home/apt,130,3,61,2022-11-06,1.8,1,38,18,R20000059579
41396261,Lavish Private Room & Bathroom - Humboldt/Wicker,30242955,Raj,,West Town,41.90137,-87.69911,Private room,85,2,25,2022-11-27,0.72,1,179,16,R20000052488
41821322,Level ◆ Three Bedroom Deluxe Suite + Balcony,188365982,Level,,Near North Side,41.90323,-87.63487,Entire home/apt,850,2,0,,,12,365,0,2690127
